case_id,label,n_users,n_interactions,n_comments,n_reposts,duration_h,d95_h,peak_24h,first_24h_share,comment_share,max_user_share,max_gap_h,n_active_windows,truncated,passes_filter,quality_score
a756d23246f5384e6c91422eabe4d147,real,3484,7592,3711,3881,1279.5,13.1,7422,0.978,0.489,0.509,313.9,23,yes,no,0.000
a77b06f13f020766a80aa7b13a5efb05,real,489,1466,486,980,1921.7,68.4,1294,0.883,0.332,0.663,1268.9,12,no,no,0.000
a7fd3d9f1077dced004fcda23ee8f123,real,666,1528,672,856,1867.0,19.0,1475,0.965,0.440,0.548,999.4,14,no,no,0.000
a7fdd907586a3fdb6ca6d18e5ce5db9f,real,236,542,233,309,168.1,25.1,511,0.943,0.430,0.557,46.9,7,no,no,0.000
a80d552ecf851d77c1b111ffd629b07c,real,174,596,163,433,1176.6,17.9,577,0.968,0.273,0.708,833.7,10,no,no,0.000
a85b2696ac6d33ca6e0cb44abab96775,real,239,634,232,402,323.8,14.9,618,0.975,0.366,0.620,131.5,8,no,no,0.000
a88db6ef56a3f249b102fcf6c4c3145b,real,470,1036,454,582,1094.0,11.0,1002,0.967,0.438,0.542,413.2,13,no,no,0.000
a897f1ad08bd7853cff5836b20eb87b9,real,316,793,305,488,441.5,24.2,753,0.950,0.385,0.598,295.3,7,no,no,0.000
a8da6302626f9f9d33aadea3185f6b8f,real,470,1060,470,590,4002.2,11.2,1046,0.987,0.443,0.542,3787.8,5,no,no,0.000
a8db0b98188b7e93bbaf1db67587a4eb,real,1049,2160,1102,1058,1828.3,19.8,2105,0.975,0.510,0.482,602.0,15,yes,no,0.000
a8e332f362fedb43364d8f0e83aaa0d9,real,1090,2244,1187,1057,3285.8,25.0,2125,0.947,0.529,0.469,1783.2,9,yes,no,0.000
a9017f52784bef5f65af7061b5441182,real,2521,7419,2589,4830,991.0,16.9,7284,0.982,0.349,0.648,241.9,19,yes,no,0.000
a9cb872490c93a1b413a5b5269165e34,real,710,1905,713,1192,1489.0,18.6,1854,0.973,0.374,0.617,565.2,14,no,no,0.000
a9dc9d6280693096e22d30f5c4ebc68c,real,1411,5927,1487,4440,5206.3,136.6,2871,0.485,0.251,0.746,823.1,82,yes,no,0.000
aa2c6b76cafaa67d89a341508ecd7659,real,148,1527,133,1394,1725.2,22.1,1458,0.955,0.087,0.901,630.9,15,no,no,0.000
aa696eb4434ba6ab789b72d1a9dfb416,real,236,534,231,303,944.1,41.1,487,0.912,0.433,0.547,711.1,7,no,no,0.000
aae01d76732756d1a6d1cd7e8e86e259,real,332,867,328,539,368.9,15.0,834,0.962,0.378,0.610,212.9,7,no,no,0.000
aaf103b6989c10392c29c42557343f6f,real,999,5279,998,4281,4287.0,22.8,5042,0.955,0.189,0.806,1952.8,22,no,no,0.000
ab079f6031e4ba489585bfc77f531d87,real,638,1369,647,722,1298.1,7.0,1356,0.991,0.473,0.522,1079.6,8,no,no,0.000
ab378f6893937655b1c955fdf5eaaeff,real,1918,2564,1954,610,90.3,10.8,2537,0.989,0.762,0.232,18.3,4,yes,no,0.000
ab6e805c11c248d36770571baba1f0f0,real,344,858,339,519,973.5,9.1,849,0.990,0.395,0.597,721.3,7,no,no,0.000
ab912af367eae586d644220ef527c5f2,real,651,1328,646,682,3910.6,30.7,1242,0.935,0.486,0.501,2800.6,19,no,no,0.000
abb6a0f44ad41240d2985a4d244b70a4,real,446,1055,444,611,2030.7,13.3,1039,0.985,0.421,0.562,1571.0,7,no,no,0.000
abb72470beb007514f8563b30d53f0df,real,363,9735,345,9390,3299.3,26.1,9154,0.940,0.035,0.962,822.1,42,no,no,0.000
ac0f17a7f01382cf6d8a9a97145fc2d1,real,553,3552,544,3008,2355.6,39.7,3303,0.930,0.153,0.842,596.6,37,no,no,0.000
ac2e761f45837659ca4f7217c35001a0,real,213,381,210,171,95.5,28.0,358,0.940,0.551,0.438,13.8,4,no,no,0.000
acc819abd11b51a29930373524a11034,real,287,802,280,522,101.4,25.5,754,0.940,0.349,0.640,51.8,4,no,no,0.000
acdcb9e1a768086858dbbb800b943bca,real,581,1238,573,665,497.2,25.8,1161,0.938,0.463,0.522,142.6,13,no,no,0.000
acf00d74a4be7f1645de5225334f4433,real,342,2703,341,2362,4084.6,64.0,2338,0.072,0.126,0.869,1310.2,33,no,no,0.000
acf9cd8d7c5b4a6e687734998070abcc,real,406,946,408,538,660.9,9.1,929,0.982,0.431,0.559,566.0,5,no,no,0.000
ad3d23356e895babc51e83bacfbdb2eb,real,738,2109,749,1360,788.2,28.9,1967,0.933,0.355,0.640,240.1,12,no,no,0.000
adb601a8a6a34ae129e446895055af59,real,1160,2966,1226,1740,1579.0,21.9,2827,0.953,0.413,0.580,619.6,16,yes,no,0.000
adf28ca30d8fc1b34f11e340a31bd599,real,300,683,298,385,50.3,13.9,679,0.994,0.436,0.558,12.7,3,no,no,0.000
adf5a3a9638fa9f0211cc12549a63d0f,real,100,771,85,686,420.6,9.3,755,0.979,0.110,0.872,188.2,6,no,no,0.000
adff0c264a442e51006b851965258829,real,533,994,537,457,54.7,8.6,982,0.988,0.540,0.449,10.8,3,no,no,0.000
ae148fe780997a740f1f8547331275c4,real,765,3420,756,2664,4494.8,84.3,2713,0.793,0.221,0.773,794.3,49,no,no,0.000
ae3ae8fd5c144db39b556ae53013f1ce,real,710,1837,712,1125,1440.1,24.6,1732,0.943,0.388,0.603,691.5,13,no,no,0.000
ae60a9fa4b21510804b8e82e3489e00b,real,401,872,395,477,2850.6,27.9,815,0.935,0.453,0.532,857.4,18,no,no,0.000
ae70ccd50249fc7b9644cb4a158f98f6,real,157,161,161,0,3.4,1.4,161,1.000,1.000,0.012,1.1,1,no,no,0.000
af3b2e3fbf9f4632d50e76b49863547e,real,697,3353,697,2656,3047.5,44.4,2805,0.837,0.208,0.788,1226.6,30,no,no,0.000
afaedd8b3cfe3dafdb6eff2a22686344,real,105,211,103,108,1911.1,7.4,207,0.981,0.488,0.498,1785.3,4,no,yes,0.000
afba7c9511c09c447e8234b72331e430,real,255,786,250,536,111.2,7.2,768,0.977,0.318,0.670,17.5,5,no,no,0.000
b0145456122a535d4815adf5d1bf9b32,real,283,601,284,317,166.4,11.4,597,0.993,0.473,0.522,133.9,3,no,no,0.000
b06971bc100f109e0e60b35e4a842f97,real,435,4691,461,4230,1973.0,28.3,4394,0.937,0.098,0.897,1043.4,19,no,no,0.000
b07a93dd195bce654cbaa64dac4581a9,real,189,389,179,210,1123.0,22.9,370,0.951,0.460,0.509,996.1,6,no,no,0.000
b0bd8de3d960e5bfe8c6740721766441,real,574,1583,611,972,154.1,9.7,1541,0.973,0.386,0.608,28.3,7,no,no,0.000
b0c20b66040edc38fbaaf36ba0eebdd6,real,499,782,497,285,39.9,10.8,779,0.996,0.636,0.349,11.6,2,no,no,0.000
b1163518b2ebf6df8044940781b0bd55,real,1074,2300,1177,1123,1415.3,11.9,2275,0.989,0.512,0.482,438.7,11,yes,no,0.000
b13a197f2fa43e785b2e44dcd31a4268,real,272,628,267,361,1521.7,17.4,607,0.967,0.425,0.554,839.2,8,no,no,0.000
b155e78e8d59c150ff1313fd287b50f9,real,22,541,13,528,391.4,13.3,522,0.965,0.024,0.963,265.8,6,no,no,0.000
b19aedded9ff0c70163cd4632d29bd1d,real,917,2109,973,1136,515.1,21.2,2019,0.957,0.461,0.532,247.4,8,no,no,0.000
b1e23804c7418cea9b21f0e4c511f463,real,1565,2959,1657,1302,1466.2,15.8,2842,0.961,0.560,0.437,393.8,21,yes,no,0.000
b1e5ad3b1491dd9be59b453d873c13f8,real,317,1444,302,1142,3455.8,21.3,1378,0.954,0.209,0.778,1521.8,27,no,no,0.000
b1e6700d02105fcc7c151ce156bc5525,real,319,855,318,537,1101.6,15.5,829,0.970,0.372,0.618,597.2,6,no,no,0.000
b1faee13543f6603a991d9872ae05784,real,111,292,98,194,4704.4,72.4,265,0.908,0.336,0.616,1749.7,15,no,no,0.000
b20f699e418a779f1b2820cc592fd649,real,314,3198,292,2906,4627.8,573.7,2201,0.689,0.091,0.902,638.5,80,no,no,0.000
b2147cc165bb6c59d31482fd4e13e154,real,580,1541,598,943,3526.6,71.0,1277,0.829,0.388,0.601,1823.9,17,no,no,0.000
b25e1bf33fa98e17f7b6c5228c7facc1,real,1276,3139,1397,1742,324.0,6.4,3112,0.991,0.445,0.550,174.0,7,yes,no,0.000
b25f90f0e611d9b9d325dbc5c6d59f3a,real,496,1000,499,501,2971.1,8.8,979,0.979,0.499,0.489,1542.0,5,no,yes,0.000
b30b30abf408e549f49d9e09b5320ab3,real,267,597,253,344,984.2,37.8,540,0.905,0.424,0.543,542.6,10,no,no,0.000
b3181a00e21cd7849999f695d6508e10,real,1326,2484,1363,1121,268.9,6.3,2454,0.988,0.549,0.445,195.1,5,yes,no,0.000
b34b6fc34fd4e817efd4db4d66f7215d,real,464,1750,447,1303,2089.8,25.3,1659,0.948,0.255,0.734,699.9,25,no,no,0.000
b35fd106018eb02719542ae4bb930855,real,363,842,353,489,3986.0,19.4,807,0.958,0.419,0.559,1901.9,15,no,no,0.000
b3d3e7f85e4d1f670c23884a8d312e27,real,1427,2028,1527,501,3426.6,13.8,2008,0.991,0.753,0.243,1187.2,10,yes,no,0.000
b4215fc5a9fc47d37df98e74a0d406e4,real,2330,5809,2547,3262,3074.2,24.4,5466,0.941,0.438,0.559,752.6,16,yes,no,0.000
b4223f3a95554ba38c81f4ddeb619c8a,real,399,1027,405,622,633.5,13.3,1017,0.990,0.394,0.597,561.2,5,no,no,0.000
b46b3851c20b4074166b81ca205ea234,real,253,256,256,0,202.0,7.0,254,0.992,1.000,0.008,169.1,3,no,no,0.000
b47e44541be4f8a3fe3b2f2ecc21bd94,real,575,1294,579,715,1884.3,16.2,1246,0.963,0.447,0.538,750.2,12,no,no,0.000
b54df7c6af0b71e7373c003a326a96c4,real,1106,3329,1264,2065,981.1,40.4,3056,0.918,0.380,0.617,152.3,25,yes,no,0.000
b5b56d791a2e8c23588bc851e8570201,real,505,1637,511,1126,1811.1,10.9,1619,0.989,0.312,0.679,714.5,8,no,no,0.000
b5d51bcab54f3a3b7a0f00fdf709e483,real,776,1823,795,1028,951.2,50.7,1677,0.920,0.436,0.555,507.8,14,no,no,0.000
b6871505cd7ca15e7adda3251d2c126f,real,817,2835,829,2006,5690.2,29.2,2681,0.946,0.292,0.702,744.4,61,no,no,0.000
b7571c924062c1cb270e4f8fc599974d,real,1034,1739,1044,695,2959.2,9.9,1718,0.988,0.600,0.391,2465.2,8,yes,no,0.000
b76021c7b567291a73db2ec8b4d57d5e,real,550,1510,543,967,3359.4,41.1,1386,0.918,0.360,0.628,1078.4,29,no,no,0.000
b774ce8c294740923737227c15ad29a8,real,84,86,86,0,0.2,0.2,86,1.000,1.000,0.023,0.1,1,no,no,0.000
b7b2804e8933af5bb1e7272f1ed439a0,real,837,3256,847,2409,4347.7,8.4,3184,0.978,0.260,0.735,3319.0,14,no,no,0.000
b7e315a34f93b5035b6ef61815c94276,real,330,507,318,189,62.1,14.2,499,0.984,0.627,0.339,25.2,3,no,no,0.000
b7ecbaa57e7818961a4a577b34461fa0,real,2312,3623,2492,1131,319.7,6.5,3608,0.996,0.688,0.309,146.8,5,yes,no,0.000
b7ecf14c0f174576253c4693d78e2751,real,451,935,447,488,718.3,14.1,914,0.978,0.478,0.510,413.7,10,no,no,0.000
b8170ab12cd821d686d1a52ee5e5a51d,real,2447,3092,2544,548,1241.4,15.1,3059,0.989,0.823,0.173,281.3,13,yes,no,0.000
b894884a4e759e5912a94a1ceac1d0dc,real,827,4105,839,3266,4264.0,18.8,3968,0.967,0.204,0.791,671.2,37,no,no,0.000
b8d4f87160437ead1f4d6aa2ea6a2164,real,447,1079,447,632,2973.5,23.7,1030,0.955,0.414,0.574,895.6,14,no,no,0.000
b917dbd267accdfd1a048bc72fe5a223,real,1431,2306,1602,704,72.7,17.3,2272,0.986,0.695,0.301,11.9,4,yes,no,0.000
b91faf01d3c71822d779c4721636ab76,real,1059,2486,1150,1336,1543.0,9.7,2455,0.988,0.463,0.536,643.7,8,yes,no,0.000
b953b52b43c33542eb7f878521f9ba21,real,415,842,414,428,121.0,17.4,818,0.973,0.492,0.505,25.1,5,no,no,0.000
b9693e03b9de84ee9a5c1f8602b7098a,real,385,1067,383,684,130.9,25.7,917,0.859,0.359,0.630,43.1,5,no,no,0.000
b9eb495e98f928b087b9678682918262,real,3058,8225,3271,4954,4266.0,50.4,7318,0.890,0.398,0.599,580.6,76,yes,no,0.000
ba4079f917e9e9565f893ced99abbba8,real,1709,4524,1780,2744,2918.2,14.7,4399,0.972,0.393,0.603,2617.7,11,yes,no,0.000
ba614729a50162b04ab45225ceb3157d,real,414,1098,410,688,1409.7,24.9,1035,0.943,0.373,0.617,1194.8,7,no,no,0.000
ba90d0037a5a429dccb88d91b342dd94,real,41,748,29,719,295.8,4.3,743,0.993,0.039,0.947,201.8,5,no,no,0.000
bab3325e4fdba0df235c066b64d3d250,real,306,1021,304,717,1748.8,30.6,957,0.937,0.298,0.685,890.2,10,no,no,0.000
bb0cc3c370fef222686fd27ab52d82c5,real,745,4920,724,4196,3447.2,103.6,3999,0.813,0.147,0.847,659.9,61,no,no,0.000
bb4e07e27fd168ab190e8bd55d821bef,real,838,3811,834,2977,2059.6,19.7,3657,0.960,0.219,0.777,483.1,22,no,no,0.000
bb53e428cc1e58f4d5f308e35ba24107,real,36,1321,29,1292,2206.5,586.2,1098,0.831,0.022,0.961,636.7,44,no,no,0.000
bb7c55d3770abeea41843d266e4443a9,real,1439,2800,1579,1221,1203.8,17.4,2732,0.976,0.564,0.429,562.0,15,yes,no,0.000
bba04c508146839a1c36cb43f75828ce,real,532,1138,540,598,909.8,24.6,1080,0.950,0.475,0.512,168.4,17,no,no,0.000
bc00eab90acd6a18f47c00234b304a51,real,299,1097,284,813,2902.4,23.5,1043,0.951,0.259,0.723,1632.4,16,no,no,0.000
bc34e379a8462f610002e3ae7c3a5d71,real,210,216,216,0,33.3,7.9,214,0.991,1.000,0.009,8.8,2,no,no,0.000
bca9a2486eed7c48c1abe1dad003aa0c,real,382,872,386,486,143.6,10.7,859,0.985,0.443,0.552,83.2,4,no,no,0.000
bcc49b987fe1e01b0827add105364611,real,495,894,483,411,81.8,5.7,883,0.988,0.540,0.446,34.5,3,no,no,0.000
bd08dd228fdce7a9aeb88412133c9e20,real,877,2610,880,1730,1651.3,13.8,2564,0.982,0.337,0.657,611.2,13,no,no,0.000
bd5e18f81ad5928de3924bf86c008436,real,407,1003,405,598,774.2,26.1,941,0.938,0.404,0.579,290.7,12,no,no,0.000
bd6801990de0f3e4b5f65e2cb5ee4538,real,338,1531,329,1202,684.6,10.9,1498,0.978,0.215,0.775,237.6,10,no,no,0.000
bd7618a0de5bc54e0fd73cbcc38f1336,real,1271,2218,1386,832,289.4,7.8,2187,0.986,0.625,0.369,161.5,7,yes,no,0.000
bd799ab9465804d0e77df880bc3d68e9,real,458,3499,450,3049,4112.6,1802.0,1418,0.405,0.129,0.865,178.3,126,no,no,0.000
bd7ecfcc191da38e61130ee9fc619831,real,184,185,185,0,216.7,36.8,168,0.908,1.000,0.011,162.6,4,no,no,0.000
bd85ccf4128c164f1a4bfc8f36cb0d37,real,243,618,244,374,265.6,8.1,613,0.992,0.395,0.600,183.0,5,no,no,0.000
bdbbde691dcc96f0fd6f7acb0620fa4d,real,1306,3240,1403,1837,446.3,65.8,2991,0.923,0.433,0.562,86.9,15,yes,no,0.000
be147d56c7c91c8e3ea5047220447480,real,1218,3378,1341,2037,857.7,10.3,3280,0.971,0.397,0.597,102.2,19,yes,no,0.000
be1b8e88da7e4182aebff5fb1c1bb79f,real,1680,4822,1781,3041,675.0,15.3,4645,0.964,0.369,0.628,241.3,11,yes,no,0.000
be3d74871a5df3a0da2a98dd32e8469f,real,260,769,257,512,532.6,17.6,754,0.980,0.334,0.651,392.0,7,no,no,0.000
be41406c7f2bbbe6f09f1a00a1451b5c,real,76,326,56,270,951.7,8.4,319,0.979,0.172,0.773,395.8,7,no,no,0.000
be847cd806294f947966419118c6e3a3,real,3206,8962,3522,5440,3234.1,22.7,8577,0.957,0.393,0.606,529.3,26,yes,no,0.000
bf2b7c07b162018529670dc01353d4c7,real,1114,3646,1125,2521,4512.6,215.5,3065,0.841,0.309,0.687,1610.6,35,yes,no,0.000
bf349688c79aa09af7230ed33b76dc12,real,1800,2529,1874,655,945.9,16.4,2488,0.984,0.741,0.253,411.6,12,yes,no,0.000
bf432320eb84ce870e8961b4d8e40ff4,real,386,1638,373,1265,1009.0,24.3,1553,0.948,0.228,0.764,462.0,13,no,no,0.000
bf69618d0463583a9104c13c210bce1b,real,361,1266,350,916,1263.0,22.3,1213,0.958,0.276,0.709,907.4,8,no,no,0.000
bfb252551303a18ec31f367fc4c9b242,real,536,1354,527,827,1715.6,11.9,1322,0.976,0.389,0.598,446.2,15,no,no,0.000
bfb474f7eb9974931a603243b32b8167,real,1188,4444,1249,3195,3653.8,22.1,4254,0.957,0.281,0.717,1152.5,21,yes,no,0.000
bfc226ead046613d833009c66eba3a14,real,971,3702,1303,2399,3722.1,18.0,3543,0.957,0.352,0.643,479.0,38,no,no,0.000
bfcd448636ce12a531abee83f23ad1ee,real,985,4039,1038,3001,4510.5,208.6,2847,0.705,0.257,0.738,501.0,78,no,no,0.000
bff9210847392ad25ae7de1236f86cd2,real,92,301,89,212,79.7,20.4,289,0.960,0.296,0.691,11.7,4,no,no,0.000
c018ec96e221dd27b95d6c0a1bf37ab2,real,183,428,185,243,1756.0,83.2,389,0.909,0.432,0.544,521.0,19,no,no,0.000
c03d03d1df81a88afee2d7482e97f06c,real,539,1972,546,1426,2123.3,96.3,1720,0.872,0.277,0.713,235.3,42,no,no,0.000
c06f6862ecdb492dc341db67a787d31e,real,686,4136,669,3467,3669.1,18.2,4025,0.973,0.162,0.833,1350.7,21,no,no,0.000
c17a87854430d2099fc709b381d47d6a,real,266,7735,252,7483,3138.5,15.9,7522,0.972,0.033,0.965,785.6,27,no,no,0.000
c18102353b7064cec6a6500e5820793d,real,187,559,178,381,1869.6,22.1,540,0.966,0.318,0.657,846.2,13,no,no,0.000
c181e4e22f6986d6ccd5a9a69d0f03d7,real,479,1201,488,713,303.4,21.5,1146,0.954,0.406,0.589,105.9,7,no,no,0.000
c1aeee737979e4a40b587a1db3be10c1,real,408,1073,409,664,85.1,18.3,1046,0.975,0.381,0.611,13.5,4,no,no,0.000
c1d4bc28c0bae57d3de61f13598c2df2,real,370,1196,362,834,664.8,27.0,1126,0.941,0.303,0.684,179.9,14,no,no,0.000
c297c334a7134c17c74671aff8342c55,real,509,1976,506,1470,253.0,12.3,1957,0.990,0.256,0.738,115.9,7,no,no,0.000
c2cda3864fdd475533693b53291a2013,real,36,332,30,302,126.4,17.5,319,0.961,0.090,0.892,41.9,5,no,no,0.000
c33d12e9c70204ba22a6249bef2e04e0,real,91,94,94,0,0.2,0.2,94,1.000,1.000,0.032,0.0,1,no,no,0.000
c34494a90d026256ff32c8c5d4e6b192,real,194,293,200,93,73.8,13.4,288,0.983,0.683,0.270,25.1,3,no,no,0.000
c3a4763c872e542df2eb66fbadf4edce,real,104,172,89,83,72.3,16.6,170,0.988,0.517,0.407,47.7,3,no,no,0.000
c3b65b3b569428440efd48744c37a2fe,real,718,2261,717,1544,1271.2,35.6,1843,0.815,0.317,0.677,418.4,18,no,no,0.000
c3bc2177ef077c7537a0a3c914edfa9f,real,913,1973,946,1027,225.4,13.8,1921,0.974,0.479,0.517,35.5,9,no,no,0.000
c448891a5e049a6977f8fa1fe8434f8b,real,403,1496,395,1101,1991.8,23.8,1424,0.952,0.264,0.722,1002.6,18,no,no,0.000
c4aabbfb8b06ae009f340f4a557971bd,real,553,2073,561,1512,2438.4,26.8,1961,0.946,0.271,0.721,790.6,14,no,no,0.000
c53f4b841f3cb9984841050b72570751,real,117,694,130,564,453.6,24.9,654,0.942,0.187,0.791,233.7,10,no,no,0.000
c55b6fe0624e9d892144a790eb7d7d8e,real,87,531,73,458,2015.3,45.4,473,0.891,0.137,0.834,1456.7,12,no,no,0.000
c57b24494f83721874306d62c587f189,real,1038,5029,1116,3913,1882.1,29.6,4723,0.939,0.222,0.773,714.9,16,yes,no,0.000
c584abc1af38c44b64e90c57f855aed5,real,282,283,283,0,120.8,13.3,280,0.989,1.000,0.007,81.8,3,no,no,0.000
c58aa8663e852839b8e5f00abdaa3b67,real,288,2327,272,2055,3291.3,16.6,2264,0.973,0.117,0.876,891.1,23,no,no,0.000
c58bce7f3e97014dc7c1e83c59aa8b88,real,454,1723,443,1280,2658.7,40.4,1619,0.940,0.257,0.732,354.9,34,no,no,0.000
c591e778d077335da38e0f6ccdb33f8b,real,1511,3806,1688,2118,1034.8,7.3,3703,0.973,0.444,0.552,736.3,8,yes,no,0.000
c5b620f166cb752705f088abadb77af6,real,120,394,118,276,72.8,15.8,383,0.972,0.299,0.698,12.3,4,no,no,0.000
c5f622156aa78fd5ac289225c44de685,real,444,1605,434,1171,2611.9,48.6,1448,0.902,0.270,0.720,1350.5,18,no,no,0.000
c6143b208ee1c523818e461f7d8c4d63,real,184,386,170,216,1125.6,19.9,372,0.964,0.440,0.516,420.1,7,no,no,0.000
c63a7a1b914b728f301a8309377e4323,real,508,3093,505,2588,2350.6,20.8,2987,0.966,0.163,0.833,1029.7,20,no,no,0.000
c6b205d3de08e3aec401a1df9a58be9f,real,401,1081,402,679,4233.8,109.2,997,0.922,0.372,0.614,996.0,40,no,no,0.000
c6b728cb8b47942f9e2e64f5f31fa4cd,real,169,965,160,805,1748.9,38.6,906,0.939,0.166,0.822,516.8,19,no,no,0.000
c6f968c0534214695b8872ef41aa1b4a,real,434,1189,434,755,4149.4,8.4,1160,0.976,0.365,0.625,3833.1,6,no,no,0.000
c7402763d87760e5fd097c7d11357d36,real,799,844,844,0,96.7,6.5,837,0.992,1.000,0.004,25.6,4,no,no,0.000
c74ebaf3823e6f3be7c37f50abec0c02,real,1684,5254,1835,3419,4608.9,26.1,4806,0.915,0.349,0.647,1751.1,26,yes,no,0.000
c764c4d949c8c233cbab93499a52ede3,real,22,175,9,166,578.1,28.0,166,0.949,0.051,0.880,413.8,6,no,no,0.000
c7a9cc76beae5fde28e0249564426f1c,real,3161,7042,3530,3512,3048.7,9.8,6908,0.981,0.501,0.498,1492.2,19,yes,no,0.000
c80000870cccc4a754bed80d43e981d3,real,244,394,245,149,60.8,8.8,391,0.992,0.622,0.360,22.4,3,no,no,0.000
c82cccbddc2d4e10f58a406cc183a661,real,1152,2595,1252,1343,263.6,13.6,2551,0.983,0.482,0.511,132.1,7,yes,no,0.000
c835b0418778238953d34ad7aa27004f,real,1590,7750,3245,4505,2282.2,11.5,7705,0.994,0.419,0.578,1278.4,12,yes,no,0.000
c85185e31cf75ff693da6c0702035ecd,real,202,625,185,440,1559.0,12.8,607,0.971,0.296,0.677,579.8,10,no,no,0.000
c8727c0dadb8ae760d18d76f36a6d51a,real,161,262,157,105,87.1,22.0,255,0.973,0.599,0.385,18.1,4,no,no,0.000
c8a32767d22b9c89de114918d44f919a,real,1478,2757,1600,1157,2030.0,7.2,2712,0.984,0.580,0.416,748.4,10,yes,no,0.000
c8b8acc3910f5a2c0cc818a3cf34f775,real,89,633,74,559,3212.0,122.8,572,0.904,0.117,0.861,1623.7,24,no,no,0.000
c8c0e575a74b30691791f511de634bfc,real,191,1291,190,1101,275.4,18.4,1248,0.967,0.147,0.847,62.4,9,no,no,0.000
c8d9996e11daa96aa7213e7fe36fa78c,real,33,435,16,419,1241.7,73.1,388,0.892,0.037,0.926,215.6,17,no,no,0.000
c8e8c130448d5888194a5b9d7d9d9307,real,1548,4988,1605,3383,730.7,21.7,4876,0.978,0.322,0.673,177.9,19,yes,no,0.000
c8fc9fffb32413f0b9e3a5fecfd6b6e2,real,79,132,70,62,76.5,18.5,128,0.970,0.530,0.379,31.3,3,no,no,0.000
c906549ab6411739e77611cfe738477f,real,1036,2666,1081,1585,4695.1,14.3,2617,0.982,0.405,0.589,1925.4,22,yes,no,0.000
c90bf098abf13d66dfddbe6cb03e8e3c,real,1775,3112,1981,1131,245.2,7.4,3082,0.990,0.637,0.360,70.2,8,yes,no,0.000
c90e38d372bffd7af131f6aed3df4211,real,260,492,261,231,63.3,26.2,458,0.931,0.530,0.459,11.3,3,no,no,0.000
c94f0bba0fb9d272cfb7b22d77b6af64,real,331,1721,319,1402,1017.0,9.0,1687,0.980,0.185,0.807,271.5,12,no,no,0.000
c95bbc8e62f968d18e1362462e7568c0,real,1258,4574,1324,3250,748.0,17.6,4474,0.978,0.289,0.706,190.8,14,yes,no,0.000
c960da4019f17abfe62a78c85e9ed55b,real,1605,3902,1653,2249,4584.4,82.9,3375,0.865,0.424,0.570,624.5,74,yes,no,0.000
c9b88237de9d7e36c50bad2bd7eee12a,real,178,2416,163,2253,2739.3,49.7,2229,0.923,0.067,0.926,623.5,39,no,no,0.000
c9bdee1ffd4fc2dce6b03c3bcb767754,real,148,300,147,153,140.2,18.2,295,0.983,0.490,0.507,67.3,4,no,no,0.000
c9ee77150a2790ff16b64ee2b18a7bb8,real,84,156,77,79,40.0,9.0,154,0.987,0.494,0.423,8.7,2,no,no,0.000
c9f30944ffc12a3df104f8efa5f74020,real,1019,2146,1079,1067,791.4,92.7,1875,0.874,0.503,0.488,106.3,26,yes,no,0.000
c9f826a7ff2982fe70db1c06eec972df,real,257,784,250,534,673.8,12.9,769,0.981,0.319,0.667,368.7,8,no,no,0.000
ca1508b6366bfabf91d2ae4833f543df,real,395,1123,392,731,620.3,109.9,955,0.850,0.349,0.645,481.8,7,no,no,0.000
ca225cdb62cbb5b0100bf5ed8811561c,real,391,1553,380,1173,3071.1,45.4,1454,0.936,0.245,0.744,700.7,29,no,no,0.000
ca2296b84a4e868b7eeffac6d28d6c6f,real,15,138,0,138,1093.2,276.7,104,0.029,0.000,0.906,313.4,17,no,no,0.000
ca2cfdd340907f9cb06d8a52e4d464dd,real,342,350,350,0,108.2,9.8,339,0.969,1.000,0.006,28.0,5,no,no,0.000
ca39205a9b4d4c48d4b0a54c220e30ff,real,1243,2746,1287,1459,1294.6,30.6,2571,0.936,0.469,0.525,289.3,15,yes,no,0.000
ca47b6ba2e1977ca72f6d80b385fc3a0,real,30,393,13,380,3285.5,478.2,331,0.842,0.033,0.929,682.7,28,no,no,0.000
cad65d50acc3f66618f3f21b7a357413,real,775,2287,766,1521,3366.5,31.3,1833,0.802,0.335,0.655,2344.7,14,no,no,0.000
cb15c10baa655de7e7baca9486b9aba8,real,182,326,173,153,78.7,8.8,321,0.985,0.531,0.423,23.6,4,no,no,0.000
cb3b1576b7229f233d1abca276db6934,real,1004,8314,987,7327,1218.2,16.2,8109,0.975,0.119,0.878,360.9,33,yes,no,0.000
cb4ae38acf1e33617176f8d25ba85adb,real,8,253,0,253,85.9,17.8,247,0.976,0.000,0.972,22.5,4,no,no,0.000
cbd61b12cd8b34d04b1a4b828c1bc6bd,real,592,1270,599,671,178.3,10.3,1242,0.978,0.472,0.527,97.3,5,no,no,0.000
cbf5a7fa265b5b233ef5121de31f20ad,real,2917,7515,3308,4207,335.5,11.7,7469,0.994,0.440,0.558,155.4,9,yes,no,0.000
cc099f967c28d0c3fed9d06f77278f98,real,292,501,294,207,49.6,16.2,497,0.992,0.587,0.411,13.3,3,no,no,0.000
cc5f73cec3e6c75ce1c91d74c1af6dc6,real,277,610,263,347,1312.6,16.7,590,0.967,0.431,0.541,620.1,10,no,no,0.000
cc915b6215f584ca7c66fe8f5eec1d9b,real,688,2052,687,1365,5531.3,98.9,1856,0.904,0.335,0.656,828.7,46,no,no,0.000
